age,sensor1,sensor2,sensor3,sensor5,sensor6,sensor7,sensor8,sensor9,gender
53,6.8086,25.481,35.316,34.976,89.391,0.89885,131.46,-0.026324,F
53,2.2636,31.417,34.064,33.536,111.94,0.78516,156.4,-0.34222,F
30,0.33732,26.495,33.221,32.329,92.475,0.86687,82.053,-0.36102,M
25,3.4886,27.026,31.483,30.257,57.292,0.89553,61.215,-0.37955,M
30,18.18,16.988,32.82,32.266,125.3,0.82483,144.28,-0.33583,M
35,18.224,13.513,33.635,33.164,55.788,0.84004,83.057,-0.26513,F
53,5.4682,12.162,32.457,32.133,26.217,0.057714,30.099,-0.82616,F
30,4.3497,22.73,29.699,29.291,48.661,0.92696,67.19,-0.2015,M
56,3.4088,35.182,31.986,31.846,225.1,0.90012,166.78,-0.058917,F
34,7.2969,26.784,33.222,33.237,95.452,0.30818,110.25,-0.55816,F
35,18.127,25.385,31.589,31.53,56.254,0.92057,60.319,-0.38156,F
53,4.5983,12.162,31.825,31.47,52.024,0.35923,72.847,-0.62641,F
56,0.12428,25.192,29.429,29.159,10.287,0.86957,10.119,-0.31779,F
30,18.189,13.609,32.179,31.827,219.65,0.75806,189.52,-0.14494,M
34,4.8379,33.251,30.148,29.781,141.46,0.72898,150.35,-0.35752,F
30,6.1872,17.277,31.443,30.504,43.906,0.76919,54.662,-0.28617,M
28,5.7611,35.905,30.67,30.419,124.27,0.94504,181.4,-0.10045,M
27,10.217,18.049,32.093,31.618,8.5233,0.71093,10.488,-0.65044,M
36,7.0838,11.389,32.978,32.756,55.168,0.79678,72.217,-0.53621,M
36,1.2161,20.317,31.143,30.682,3.9291,0.40952,4.4534,-0.66691,M
35,13.848,16.36,32.455,31.526,7.4139,0.7605,12.719,-0.68502,F
53,1.6955,28.956,31.912,31.829,116.37,0.78636,153.04,-0.47266,F
30,2.4057,18.484,31.944,31.497,45.961,0.60416,80.879,-0.74533,M
39,6.7642,30.404,33.555,33.356,178.69,0.81714,148.83,-0.37475,M
34,10.146,32.672,31.336,30.715,117.94,0.76195,121.29,-0.47401,F
35,6.2849,19.401,33.09,32.368,61.996,0.609,63.433,-0.4163,F
49,0.21305,23.84,30.472,29.618,21.046,0.679,28.438,0.46655,F
53,8.7083,18.242,34.987,34.499,151.7,0.81003,164.61,-0.1053,F
52,0.93208,61.676,31.233,31.359,0.4445,0.1995,1.7083,-0.77519,F
26,6.6222,23.165,33.311,32.267,136.47,0.51315,183.94,-0.53409,M
36,0.4616,35.712,32.836,31.643,137.02,0.70334,185.65,-0.48205,M
28,4.1899,34.458,30.93,30.707,97.488,0.92372,135.72,-0.057951,M
36,1.012,33.589,32.802,31.587,76.55,0.83888,94.143,-0.25709,M
36,1.518,9.652,31.358,30.845,42.07,0.90732,46.266,-0.38178,M
52,2.8406,23.358,34.497,34.653,124.46,0.875,148.52,0.082543,F
53,4.5628,6.2255,31.507,31.584,70.873,0.59518,104.86,-0.63551,F
36,0.42609,29.535,32.005,31.141,30.972,0.72165,28.638,-0.46999,M
53,4.1988,24.275,33.02,32.698,134.65,0.82069,151.42,-0.36102,F
39,4.5628,23.117,32.964,32.721,90.471,0.56844,110.81,-0.68768,M
39,2.8317,18.773,32.082,31.395,130.77,0.808,157.83,-0.13504,F
36,18.136,31.465,32.551,33.043,81.544,0.89404,102.27,-0.38925,M
28,6.7199,32.189,31.848,31.872,183.51,0.91306,289.67,-0.12749,M
54,0.43497,24.13,33.515,33.271,9.7944,0.52846,15.94,-0.707,F
39,6.5068,17.953,31.625,30.815,97.065,0.72143,87.843,-0.40116,F
53,1.8908,13.754,34.546,34.417,81.175,0.84076,109.77,-0.39929,F
35,17.692,22.296,33.773,33.328,125.71,0.60345,144.65,-0.34636,F
53,2.3258,15.057,31.423,30.704,182.71,0.62043,290.18,-0.56798,F
39,4.1899,13.947,34.151,34.053,66.362,0.67147,82.093,-0.62973,M
30,1.9174,25.626,34.064,33.686,96.639,0.87753,90.605,-0.33094,M
35,18.056,29.632,31.505,31.675,77.632,0.62292,101.27,-0.47988,F
39,9.0012,27.315,33.2,33.131,131.43,0.6466,148.44,-0.48679,M
25,0.56813,44.978,29.575,29.64,136.59,0.55472,183.49,-0.55072,M
52,9.019,13.658,34.55,34.34,16.558,-0.168,29.651,-1.0049,F
56,0.26631,18.194,33.091,33.239,116.02,1.0225,48.579,0.011527,F
53,2.5566,23.406,32.687,32.477,65.033,0.89174,102.15,-0.2106,F
34,4.7936,29.197,29.838,29.545,120.72,0.64473,130.32,-0.44991,F
53,4.3763,14.623,32.201,31.283,328.68,0.76111,403.26,-0.44883,F
56,0.017754,22.103,28.828,28.56,144.49,0.91226,76.49,-0.23823,F
39,1.7133,19.111,31.273,30.797,166.84,0.78516,163.59,-0.50997,M
37,1.6866,23.599,32.246,32.258,192.26,0.89885,215.11,-0.11204,M
56,0.37283,16.698,32.184,31.631,3.7959,0.90738,2.1567,0.017854,F
53,3.7905,6.129,30.44,30.351,84.739,0.58436,136.28,-0.5799,F
35,0.47048,28.184,30.571,29.773,7.9243,0.70332,8.6523,-0.39278,F
30,-0.008877,1.1582,22.523,22.22,0.13684,-0.18245,0.092217,-0.14217,M
35,12.978,21.717,33.418,33.703,91.568,0.62231,135.63,-0.46011,F
30,18.171,14.43,32.093,31.637,146.8,0.81698,130.14,-0.26513,M
39,2.9649,30.79,32.279,31.725,134.47,0.74253,97.18,-0.53315,M
56,0.22192,19.159,32.011,31.499,81.626,0.91116,47.394,-0.039278,F
32,0.76342,22.972,33.523,33.162,166.62,0.74253,213.32,-0.29709,M
53,12.907,21.958,34.987,34.918,183.28,0.85622,206.78,-0.2294,F
56,0.64802,21.476,33.601,33.522,59.13,0.65759,60.226,-0.16138,F
53,8.1135,18.725,33.105,32.367,11.667,0.58373,11.368,-0.77398,F
33,2.2814,24.516,32.139,31.593,143.23,0.77127,131.53,-0.43206,M
26,2.7341,15.684,31.308,29.801,83.226,0.71078,73.442,-0.27137,M
32,1.7221,22.827,34.165,33.874,235.88,0.85622,286.35,-0.21812,M
31,7.5365,19.449,33.274,32.455,143.53,0.95695,109.65,-0.2928,M
26,1.6866,22.007,32.492,31.295,84.594,0.59988,57.288,-0.13926,M
32,0.63914,31.61,33.12,32.865,177.85,0.89885,159.02,-0.3723,M
36,6.8353,12.499,31.137,30.902,6.634,0.44777,5.6525,-0.74235,M
54,0.48823,25.288,32.746,32.135,82.041,0.6213,122.6,-0.50347,F
35,13.742,15.009,33.331,33.587,137.2,0.90216,144.43,-0.34041,F
35,18.162,10.135,34.608,34.176,18.882,0.42134,29.33,-0.62487,F
36,1.012,18.387,34.586,34.122,10.187,0.68502,12.517,-0.3294,M
35,4.11,21.958,33.121,32.928,40.56,0.69272,41.463,-0.3535,F
37,3.6484,39.863,31.832,31.744,133.81,0.85977,174.82,-0.26657,M
53,5.6901,17.325,32.577,32.133,144.56,0.74668,232.63,-0.12313,F
53,2.9294,14.575,33.945,33.56,71.701,0.7605,92.203,-0.38464,F
37,0.044385,54.389,27.642,27.395,79.887,0.79937,110.06,0.22408,M
33,0.37283,12.113,26.878,24.769,10.594,0.86201,8.5626,-0.27494,M
36,2.3435,10.617,32.264,32.164,19.247,0.25112,28.75,-0.73615,M
49,0.78117,26.591,31.684,31.081,92.138,0.7805,117.46,0.48808,F
35,11.62,17.277,31.944,30.763,13.112,0.57706,17.287,-0.72898,F
34,8.4864,30.404,30.971,30.955,122.11,0.72532,138.95,-0.53025,F
31,6.063,37.401,31.988,31.203,84.769,0.83555,116.96,-0.2928,M
31,9.8712,34.216,32.367,31.718,295.56,0.72991,399.84,-0.22304,M
36,4.1722,27.943,30.613,30.504,88.401,0.62382,109.91,-0.54989,M
30,8.2822,24.709,29.369,28.98,5.1493,0.89161,8.3249,-0.26513,M
36,0.78117,28.811,30.739,30.256,192.29,0.87551,160.13,-0.34948,M
30,7.0217,16.408,31.854,31.082,132.83,0.8412,178.94,-0.058917,M
30,3.0892,23.406,32.927,32.314,8.5729,0.73018,8.2799,-0.5758,M
48,3.5419,27.267,32.953,32.746,189.16,0.8015,174.79,-0.14355,M
49,2.4145,28.087,32.661,32.147,99.944,0.25017,175.78,-0.69584,F
36,1.2872,27.46,34.253,34.239,32.031,0.84987,26.488,-0.22897,M
49,0.43497,16.698,30.291,29.563,48.682,0.595,45.578,0.58857,F
25,18.127,9.459,31.952,31.638,71.418,0.88828,119.81,-0.24187,M
53,1.6511,25.433,34.36,33.999,21.105,0.25017,30.654,-0.89677,F
37,1.083,28.956,31.126,31.342,70.601,0.87398,77.65,-0.39407,M
33,2.0861,24.613,31.589,30.874,71.147,0.92101,84.433,-0.41394,M
35,6.8974,37.595,33.103,32.473,28.255,0.0035707,38.082,-0.72842,F
32,1.2605,28.956,32.252,31.714,174.52,0.87639,175.72,-0.32309,M
53,5.841,13.32,34.742,35.028,70.643,0.78343,92.562,-0.34434,F
54,0.74566,24.033,32.765,32.651,29.11,0.602,33.175,-0.5778,F
36,1.4913,32.817,31.209,30.244,40.426,0.52928,33.276,-0.67785,M
27,2.095,4.0056,32.733,32.689,34.694,0.81698,45.199,-0.51611,M
52,6.1251,25.288,34.154,33.809,37.246,0.39992,45.33,-0.63916,F
26,4.2343,19.111,31.411,29.838,23.97,0.81286,26.455,-0.057131,M
31,3.3289,23.744,31.582,30.133,146.97,0.89604,185.53,-0.38921,M
30,1.3937,30.742,33.607,32.847,100.64,0.87753,122.88,-0.052649,M
30,6.6666,40.538,32.168,31.591,46.125,0.60226,63.811,-0.50079,M
53,4.4118,54.92,30.927,31.074,13.705,0.87741,24.086,-0.4242,F
39,4.5894,16.215,33.504,33.581,140.34,0.88464,105.98,-0.40566,M
39,3.0981,20.897,32.646,32.536,44.694,0.86687,57.603,-0.41338,M
53,5.0155,13.465,33.787,33.367,80.667,0.66496,128.47,-0.52018,F
34,4.4651,26.06,29.952,29.726,108.04,0.76561,111.34,-0.35752,F
35,18.127,19.111,32.368,32.683,74.622,0.78801,101.02,-0.61348,F
35,15.561,22.586,31.421,31.1,93.107,0.76592,97.704,-0.56111,F
33,9.8889,26.06,31.969,31.34,187.28,0.8435,232.64,-0.23327,M
53,7.2969,15.829,32.201,31.791,96.711,0.67093,142.08,-0.55607,F
37,8.2112,38.463,33.115,33.112,194.51,0.82779,235.76,-0.32066,M
53,8.2644,14.092,32.335,32.033,17.816,0.26751,23.653,-0.83155,F
36,0.9232,17.856,32.705,32.804,55.154,0.86154,56.921,-0.4191,M
36,1.5801,19.401,30.396,30.429,142.17,0.78181,193.36,-0.53621,M
35,16.058,14.092,33.004,32.316,57.783,0.80636,77.466,-0.49087,F
36,1.4647,16.601,30.28,29.99,4.0338,-0.043206,4.8253,-0.85547,M
36,18.26,22.151,31.53,30.43,11.425,1.0019,13.762,-0.21067,M
30,2.3435,24.999,31.827,31.977,60.342,0.8229,57.365,-0.45919,M
30,0.8078,11.245,30.663,30.208,27.094,0.78427,32.362,-0.56123,M
52,0.87882,36.436,31.255,30.338,55.664,0.7927,75.735,-0.16425,F
30,13.244,31.562,34.119,33.344,192.99,0.39605,310.18,-0.72804,M
36,6.2139,-0.09652,31.511,31.542,36.874,0.83269,49.967,-0.48076,M
35,12.916,28.618,32.165,31.769,254.83,0.78343,337,-0.56413,F
39,6.5601,17.663,31.524,30.871,69.066,0.81882,88.121,-0.40513,F
30,18.038,17.567,32.23,31.789,193.14,0.90339,199.46,-0.21563,M
30,0.83443,6.6599,31.995,31.549,9.616,0.4752,14.734,-0.78718,M
53,6.7021,-0.53086,33.562,33.693,21.733,0.36793,38.956,-0.77849,F
49,2.885,25.578,30.967,30.09,151.7,0.735,166.93,0.53832,F
53,8.078,16.843,33.243,32.82,11.917,0.17403,10.668,-0.23443,F
53,1.012,31.128,31.944,31.171,24.275,0.73757,27.225,-0.63374,F
30,2.9471,32.045,32.509,32.435,171.58,0.74556,327.69,-0.33646,M
35,6.1517,23.358,32.714,32.011,79.594,0.665,74.185,-0.41272,F
53,7.2347,12.692,32.663,32.936,48.087,0.64929,78.938,-0.59579,F
53,2.5921,35.423,32.182,31.47,83.17,0.7605,82.631,-0.51651,F
34,5.4682,27.846,30.115,29.836,144.91,0.78026,146.53,-0.45393,F
26,4.1633,17.277,32.68,31.544,70.333,0.854,58.476,-0.23327,M
27,1.9085,15.588,30.632,30.602,87.087,0.83662,136.66,-0.4242,M
35,3.0803,18.87,33.056,32.689,56.434,0.749,69.254,-0.47731,F
31,1.2339,19.931,33.304,32.324,20.326,0.74955,29.82,-0.55129,M
49,1.0652,16.601,30.472,29.745,50.344,0.2695,70.391,0.75007,F
53,1.1984,3.0404,31.811,30.592,5.2051,-0.16954,9.1354,-0.8619,F
30,0.67465,25.24,31.871,31.318,100.7,0.69718,142.77,-0.41662,M
54,0.55037,16.843,32.875,32.432,50.526,0.63593,53.863,-0.61565,F
53,4.8468,18.484,32.069,31.285,7.922,0.12327,11.409,-0.90422,F
39,4.616,13.658,32.92,32.399,94.121,0.70339,86.183,-0.2542,F
36,9.454,20.366,31.289,30.984,11.237,0.71822,29.146,-0.5084,M
35,18.073,17.711,32.045,32.322,109.84,0.79906,126.56,-0.50874,F
33,2.0506,26.446,32.284,31.769,184.51,0.74904,160.86,-0.60443,M
26,6.276,15.057,31.942,30.891,102.2,0.69204,89.245,-0.51635,M
53,1.6422,-2.9921,29.83,29.305,99.103,0.27775,163.45,-0.73878,F
36,1.2161,24.178,31.664,30.68,85.168,0.71985,86.177,-0.63034,M
36,2.8673,37.546,33.453,32.623,142.21,0.63374,312.52,-0.46196,M
26,0.6924,25.819,32.29,31.073,172.11,0.82126,220.13,-0.17496,M
37,4.7492,28.618,32.712,32.61,178.41,0.86687,266.19,-0.0038634,M
37,8.7438,42.903,33.284,33.337,139.98,0.72121,135.94,0.58337,M
26,0.90545,19.256,30.732,29.397,15.955,0.97921,16.254,-0.17854,M
39,7.0039,20.655,31.659,31.002,91.376,0.66732,119.59,-0.53621,F
34,4.5894,37.595,30.723,30.109,133.42,0.82422,176.73,-0.33743,F
34,5.9919,36.05,29.675,29.038,61.128,0.64839,89.267,-0.55435,F
30,1.1895,28.666,32.201,31.254,158.77,0.92794,158.56,-0.18625,M
32,0.67465,30.79,33.338,33.051,197.95,0.87398,241.18,-0.16171,M
56,0.39059,31.659,32.25,31.861,78.663,0.82863,101.63,0.011527,F
39,4.9711,37.015,32.629,32.203,146.06,0.81003,161.3,-0.42111,M
34,1.5623,34.313,29.448,28.822,58.073,0.85719,63.646,-0.32136,F
52,9.4096,13.175,35.081,35.6,25.603,0.469,39.104,-0.57062,F
35,5.4416,29.294,30.445,30.281,114.3,0.55577,169.1,-0.44634,F
35,1.2872,46.523,29.974,29.694,23.711,0.73677,35.597,-0.53761,F
30,4.2876,22.296,31.602,31.273,33.199,0.026608,58.646,-0.96828,M
30,8.8592,28.136,33.22,32.563,36.679,0.47133,65.595,-0.80379,M
36,11.22,24.661,30.28,30.416,58.771,0.86018,64.609,-0.41713,M
36,0.52374,40.538,31.319,30.476,164.41,0.69967,232.83,-0.48606,M
33,3.533,22.827,31.902,31.377,42.669,0.8225,47.853,-0.4809,M
36,1.1274,22.779,31.292,31.013,15.751,0.10045,21.064,-0.95481,M
28,8.3976,23.647,32.562,32.573,245.75,0.87753,166.26,-0.39793,M
39,1.1185,13.223,29.568,28.417,12.517,0.80079,18.156,-0.40911,F
30,2.9205,23.213,30.529,29.122,171.2,0.71078,197.26,-0.40349,M
27,3.7461,16.65,30.481,30.045,2.2428,0.34564,2.0574,-0.71054,M
26,4.4474,16.939,32.726,31.887,80.498,0.57676,84.685,-0.41242,M
39,2.3879,30.935,32.479,32.148,24.852,0.35883,24.977,-0.97744,M
32,1.0652,22.393,33.054,32.847,12.456,0.55068,16.87,-0.80854,M
28,2.5299,38.849,30.459,30.203,167.57,0.93438,244.88,-0.057951,M
54,0.36396,14.671,33.132,32.603,79.988,0.38904,74.684,-0.76658,F
32,0.48823,24.854,32.47,32.084,151.19,0.79538,200.5,-0.29268,M
53,1.7399,1.2065,32.972,32.859,48.642,0.61321,72.865,-0.70303,F
53,6.7997,22.634,34.387,34.233,161.1,0.72476,168.08,-0.094016,F
26,10.413,29.776,33.203,32.14,97.684,0.49425,163.11,-0.53867,M
31,6.9773,33.975,31.67,30.999,187.77,0.80698,213.42,-0.28923,M
36,1.1806,27.894,33.471,33.138,144.05,0.83888,146.87,-0.34547,M
35,1.4026,23.744,30.999,30.618,88.822,0.41676,147.59,-0.67754,F
53,5.7878,20.51,30.044,29.25,143.59,0.67814,195.36,-0.42897,F
48,1.012,28.666,31.5,31.321,182.37,0.8855,185.62,-0.19739,M
37,1.8908,26.881,31.159,31.67,162.11,0.88464,180.95,-0.24339,M
53,1.2694,23.551,32.592,32.278,38.996,0.6535,66.213,-0.68502,F
36,0.50599,35.519,31.619,31.085,121.28,0.80957,182.22,-0.43384,M
35,12.872,27.508,30.803,30.692,28.611,0.92426,46.251,-0.34041,F
36,16.405,23.792,30.613,29.543,86.492,0.77883,147.45,-0.46062,M
26,3.8526,25.53,32.628,31.388,140.72,0.67129,126.45,-0.13926,M
30,11.043,23.937,32.185,31.445,48.924,0.63826,79.803,-0.707,M
35,5.9121,30.066,31.471,31.295,51.35,0.55703,87.015,-0.53918,F
39,4.1455,12.065,29.65,33.246,43.376,0.60239,65.294,-0.56004,F
54,0.44385,14.237,32.875,32.47,64.273,0.81548,92.97,-0.36939,F
43,7.6164,22.441,33.895,33.05,176.75,0.74177,193.93,-0.092217,M
35,13.662,20.414,32.08,31.097,6.4776,0.84076,19.642,-0.23811,F
33,6.8175,19.401,31.724,30.874,122.91,0.76432,107.38,-0.37365,M
56,2.237,34.988,31.053,30.766,87.495,0.89848,44.126,-0.22819,F
56,1.0919,26.639,32.08,31.395,75.225,0.82165,32.485,-0.41394,F
30,0.23968,59.601,27.867,27.453,7.2709,-0.56019,7.4891,-0.80175,M
36,0.91433,37.208,32.614,31.513,143.49,0.73631,183.74,-0.41376,M
36,18.216,59.311,33.328,34.86,49.984,0.68799,62.969,-0.56867,M
32,0.90545,23.02,32.402,31.992,182.07,0.55234,159.65,-0.44853,M
36,15.89,12.451,31.942,31.713,54.387,0.86037,71.657,-0.3813,M
53,12.073,15.298,34.423,34.529,154.21,0.8339,194.43,-0.25303,F
31,6.3293,27.943,30.833,29.323,211.19,0.86201,255.63,-0.40349,M
54,0.15979,19.352,33.264,32.582,14.717,0.85986,16.279,-0.53849,F
56,2.0683,23.117,33.745,33.579,21.731,0.82235,22.182,0.11783,F
53,1.6156,9.652,34.28,34.143,20.304,0.62675,34.222,-0.76195,F
53,4.1633,12.499,31.356,31.659,152.62,0.70339,194.1,-0.49252,F
33,3.2578,27.46,33.439,32.748,78.277,0.76919,95.285,-0.49658,M
31,4.7936,29.342,31.753,30.43,211.21,0.83555,276.9,-0.38207,M
54,0.56813,21.669,33.24,32.719,37.642,0.67129,35.878,-0.4999,F
53,6.6488,26.881,35.492,37.414,49.976,0.68201,67.501,-0.16068,F
54,1.0564,28.522,32.459,31.63,148.51,0.84983,90.817,-0.23924,F
36,0.31957,28.57,30.115,29.49,194.24,0.81323,107.21,-0.43384,M
54,1.9796,22.923,33.532,33.156,46.951,0.39992,58.827,-0.67843,F
56,0.78117,22.248,31.908,31.103,35.123,0.85067,29.483,-0.21067,F
53,13.227,20.076,32.696,32.499,87.954,0.66349,125.53,-0.45397,F
54,0.18642,16.022,33.351,32.715,38.862,0.66114,44.867,-0.6667,F
53,12.641,16.36,32.849,32.744,126.4,0.79402,166.11,-0.45025,F
43,0.23968,16.601,31.703,30.383,14.472,0.66837,17.506,-0.30355,M
30,6.6755,19.014,29.616,29.236,10.381,0.81698,14.759,-0.53732,M
30,9.1788,18.387,32.705,32.314,182.42,0.86926,182.78,-0.058309,M
53,3.5952,28.763,32.918,32.24,33.111,0.42038,34.317,-0.82789,F
30,7.4389,33.251,31.94,31.277,22.728,0.62142,32.349,-0.42346,M
27,1.5535,15.926,31.222,30.752,9.356,0.72271,13.776,-0.54439,M
28,7.2081,20.269,33.267,33.262,457.71,0.65371,659.94,0.02318,M
34,1.3315,34.12,29.448,28.733,71.546,0.86085,76.203,-0.36957,F
36,0.30182,25.095,30.213,29.745,89.192,0.87184,68.442,-0.34547,M
30,2.1216,18.242,31.09,30.77,4.6116,0.32458,17.581,-0.9668,M
37,3.0359,34.361,32.779,32.888,186.02,0.85266,197.09,-0.12363,M
30,5.7345,12.162,31.75,31.071,165.86,0.76199,128.64,-0.38532,M
37,3.2312,31.61,30.168,30.779,109.07,0.94859,105.15,-0.16613,M
36,0.47048,37.353,30.921,30.237,134.17,0.73631,181.5,-0.46196,M
36,17.035,19.787,32.738,32.47,77.826,0.67333,116.27,-0.49252,M
49,1.5979,29.873,31.989,30.964,43.783,0.67437,65.889,-0.34606,F
36,2.5211,9.9416,31.036,30.696,14.662,0.26709,17.88,-0.9085,M
28,5.7611,35.375,31.585,31.524,31.573,0.44054,33.441,-0.85381,M
53,18.198,20.51,34.953,34.575,161.27,0.83845,190.56,-0.18427,F
35,3.0625,20.704,31.394,31.167,86.775,0.65863,124.75,-0.55971,F
34,1.4558,33.348,28.242,27.893,100.52,0.75096,131.31,-0.51016,F
32,4.2876,42.662,33.388,33.2,199.81,0.75319,227.45,-0.47008,M
34,5.6369,30.886,29.092,28.984,114.65,0.62275,120.07,-0.56239,F
30,18.189,7.1425,32.386,31.865,277.8,0.80519,230.46,-0.10252,M
54,0.28406,17.132,32.585,32.204,55.599,0.75189,75.299,-0.45677,F
39,5.7967,37.401,33.402,33.281,41.82,0.75319,63.07,-0.42111,M
28,10.777,28.715,33.385,33.431,91.8,0.60752,103.66,-0.58723,M
35,18.073,15.298,32.25,31.938,12.264,1.0089,18.1,-0.19415,F
28,2.4678,29.921,31.421,31.305,166.32,0.91661,287.14,-0.046361,M
53,8.655,6.5634,32.116,32.057,80.962,0.808,131.64,-0.42102,F
56,0.25743,13.609,33.176,33.352,4.4359,0.98448,7.5003,-0.1268,F
53,7.9094,4.9225,31.842,31.694,44.109,0.40509,63.117,-0.71066,F
53,3.0093,24.902,34.675,34.792,13.114,0.39519,25.638,-0.75537,F
26,4.8202,21.524,32.726,31.831,45.687,0.86328,38.885,-0.21357,M
53,3.2667,17.422,30.955,30.277,1.0677,0.23086,1.3306,-1.0168,F
53,0.079893,40.587,26.238,25.56,163.45,0.9019,110.32,-0.28939,F
39,2.9383,17.374,32.491,31.772,113.52,0.75029,150.67,-0.17079,F
32,0.20417,21.476,32.224,32.146,146.28,0.76029,191.06,-0.37982,M
54,0.53262,23.985,31.952,31.619,56.847,0.7175,77.074,-0.52038,F
35,18.162,19.063,32.967,32.436,75.742,0.62487,78.991,-0.27137,F
37,3.2845,33.782,32.163,32.314,208.77,0.92372,193.45,-0.24339,M
56,2.5299,33.878,33.068,33.139,30.401,0.71682,39.752,0.046292,F
26,2.743,21.138,32.374,31.72,53.888,0.16745,47.87,-0.58548,M
35,7.9893,9.5555,31.009,31.017,49.642,0.66899,69.29,-0.51104,F
30,6.9418,28.087,32.929,32.296,203.08,0.83352,186.36,-0.31299,M
30,1.1984,30.983,30.994,30.299,162.53,0.81517,151.02,-0.44461,M
35,17.976,17.615,32.283,32.855,69.894,0.48974,51.315,-0.53119,F
35,2.2814,38.029,30.184,29.784,32.068,0.87817,39.817,-0.38296,F
53,7.3412,16.457,32.73,32.16,132.39,0.66712,163.53,-0.52839,F
53,6.4003,25.916,35.056,34.727,143.42,0.66081,131.83,-0.33846,F
54,0.17754,16.794,32.483,31.977,124.05,0.66211,141.05,-0.41308,F
53,4.332,17.181,35.172,36.333,67.572,0.54275,137.15,-0.45705,F
32,2.5921,30.79,33.264,32.981,73.543,0.81379,91.598,-0.30789,M
36,0.3462,39.573,32.241,30.844,148.37,0.72165,210.02,-0.49008,M
30,9.7203,20.173,28.877,28.092,7.993,0.86804,14.147,-0.23331,M
35,18.127,11.052,32.113,32.208,36.793,0.79538,58.468,-0.54989,F
36,18.224,22.151,33.294,34.379,57.795,0.25087,73.082,-0.69932,M
53,2.7962,21.138,31.777,31.339,57.631,0.78275,72.742,-0.45677,F
35,6.7909,24.13,30.294,30.17,94.742,0.65407,119.62,-0.53918,F
25,10.475,14.526,33.622,33.563,73.292,0.54747,147.09,-0.60281,M
36,1.1895,20.704,31.459,31.271,60.076,0.97357,119.87,-0.21502,M
35,17.337,35.182,31.921,31.5,105.08,0.58917,136.32,-0.45705,F
35,2.2192,17.084,33.549,33.309,34.029,0.71057,51.657,-0.45348,F
36,1.1629,32.72,30.64,30.054,118.52,0.71433,179.85,-0.52222,M
26,3.3999,22.103,32.884,31.518,111.37,0.85756,93.173,-0.29879,M
30,2.7341,33.492,31.895,32.102,56.824,0.65558,88.341,-0.54942,M
34,4.8024,31.224,29.968,29.4,14.792,0.53483,17.229,-0.57444,F
36,6.4535,21.234,31.173,31.17,10.448,0.80426,18.672,-0.31775,M
35,12.419,23.454,31.944,30.8,22.765,0.72229,33.881,-0.68502,F
35,17.63,35.471,31.893,32.127,107.44,0.57706,152.25,-0.41028,F
26,4.616,25.095,30.85,29.58,87.29,0.9036,116.22,-0.2071,M
37,2.7696,30.066,32.429,32.517,209.22,0.9024,260.91,-0.24339,M
54,1.2161,29.776,32.763,32.323,56.121,0.72485,68.675,-0.25352,F
36,9.2853,23.792,34.016,34.172,82.591,0.77901,130.25,-0.29458,M
34,2.672,21.669,30.109,29.172,45.708,0.81214,38.561,-0.39071,F
37,3.3289,42.71,32.947,32.814,174.52,0.83135,197.45,-0.35543,M
53,3.6129,9.3142,33.294,33.066,13.027,0.25017,20.834,-0.97492,F
39,5.3528,17.615,33.149,32.907,119.41,0.82424,128.16,-0.37089,M
27,5.7345,19.304,31.12,30.714,16.717,0.58524,25.353,-0.73528,M
39,1.296,27.991,30.771,29.927,118.07,0.7575,153.28,-0.2264,F
53,1.9352,8.6385,33.36,33.195,70.807,0.73199,104.61,-0.27852,F
43,0.053262,21.09,31.241,30.002,81.942,0.87313,74.742,-0.39192,M
54,0.77229,16.505,32.178,31.732,37.28,0.49004,47.949,-0.63948,F
53,10.031,13.754,32.052,31.936,89.271,0.75413,135.25,-0.58793,F
33,2.0861,26.591,31.937,31.481,94.563,0.63559,104.31,-0.53918,M
30,2.6187,28.377,32.254,30.859,143.9,0.8053,147.47,-0.42491,M
36,1.3848,32.382,32.225,31.831,171.56,0.69235,256.83,-0.58649,M
53,4.0213,28.039,30.291,29.56,141.71,0.81521,189.3,-0.31378,F
53,6.4979,25.819,30.755,30.093,210.29,0.59518,299.13,-0.69906,F
26,8.948,21.476,32.936,32.011,47.38,0.539,58.347,-0.42348,M
36,2.8406,25.385,31.911,31.105,18.069,0.84608,18.572,-0.48105,M
35,13.2,41.359,31.82,31.407,66.012,0.25709,90.889,-0.52132,F
36,11.664,28.473,33.978,33.749,1.8739,0.73741,4.73,-0.56099,M
35,18.162,17.615,33.549,32.89,50.44,0.22853,58.285,-0.27494,F
53,3.968,-1.7856,33.353,32.917,68.326,0.59518,99.612,-0.71892,F
56,0.30182,27.363,31.471,31.119,13.636,0.88375,17.795,-0.31048,F
30,0.71016,11.438,29.844,29.303,17.358,0.36316,21.746,-0.91108,M
30,16.467,30.983,33.186,32.693,70.101,0.78228,77.707,-0.404,M
33,18.029,25.916,32.205,31.749,96.583,0.7665,101.82,-0.43784,M
33,1.4292,29.39,33.859,32.947,75.831,0.73199,95.656,-0.53918,M
32,5.264,26.543,34.353,34.195,12.566,0.89885,17.867,-0.36102,M
39,6.3204,31.176,33.402,33.038,167.91,0.83135,169.73,-0.37861,M
32,0.60363,25.723,32.804,32.754,168.31,0.82779,216.89,-0.30085,M
27,1.7665,11.293,30.347,30.027,62.534,0.88768,57.875,-0.31815,M
